Dec  6 10:15:20 sam-ubuntu-VirtualBox seqgen2: START High Rate Sequencer @ sec=0, msec=287
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 237 @ sec=24, msec=629
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 237 @ sec=24, msec=629
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1423 @ sec=24, msec=645
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1424 @ sec=24, msec=663
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 712 @ sec=24, msec=663
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1425 @ sec=24, msec=680
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1426 @ sec=24, msec=698
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 713 @ sec=24, msec=698
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1427 @ sec=24, msec=715
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1428 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 714 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 238 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 238 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 119 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 238 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 119 @ sec=24, msec=732
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1429 @ sec=24, msec=750
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1430 @ sec=24, msec=767
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 715 @ sec=24, msec=768
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1431 @ sec=24, msec=784
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1432 @ sec=24, msec=802
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 716 @ sec=24, msec=802
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1433 @ sec=24, msec=819
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1434 @ sec=24, msec=837
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 717 @ sec=24, msec=837
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 239 @ sec=24, msec=837
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 239 @ sec=24, msec=837
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 239 @ sec=24, msec=837
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1435 @ sec=24, msec=853
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1436 @ sec=24, msec=870
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 718 @ sec=24, msec=870
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1437 @ sec=24, msec=888
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1438 @ sec=24, msec=905
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 719 @ sec=24, msec=905
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1439 @ sec=24, msec=922
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1440 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 720 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 240 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 240 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 120 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 240 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 120 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 24 @ sec=24, msec=939
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1441 @ sec=24, msec=956
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1442 @ sec=24, msec=972
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 721 @ sec=24, msec=972
Dec  6 10:15:44 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1443 @ sec=24, msec=989
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1444 @ sec=25, msec=6
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 722 @ sec=25, msec=6
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1445 @ sec=25, msec=23
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1446 @ sec=25, msec=41
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 723 @ sec=25, msec=41
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 241 @ sec=25, msec=41
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 241 @ sec=25, msec=41
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 241 @ sec=25, msec=41
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1447 @ sec=25, msec=58
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1448 @ sec=25, msec=75
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 724 @ sec=25, msec=75
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1449 @ sec=25, msec=92
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1450 @ sec=25, msec=109
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 725 @ sec=25, msec=109
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1451 @ sec=25, msec=126
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1452 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 726 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 242 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 242 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 121 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 242 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 121 @ sec=25, msec=143
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1453 @ sec=25, msec=159
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1454 @ sec=25, msec=176
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 727 @ sec=25, msec=176
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1455 @ sec=25, msec=193
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1456 @ sec=25, msec=210
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 728 @ sec=25, msec=210
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1457 @ sec=25, msec=226
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1458 @ sec=25, msec=243
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 729 @ sec=25, msec=243
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 243 @ sec=25, msec=243
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 243 @ sec=25, msec=243
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 243 @ sec=25, msec=243
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1459 @ sec=25, msec=260
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1460 @ sec=25, msec=277
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 730 @ sec=25, msec=277
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1461 @ sec=25, msec=294
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1462 @ sec=25, msec=312
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 731 @ sec=25, msec=312
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1463 @ sec=25, msec=328
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1464 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 732 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 244 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 244 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 122 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 244 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 122 @ sec=25, msec=345
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1465 @ sec=25, msec=362
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1466 @ sec=25, msec=380
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 733 @ sec=25, msec=380
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1467 @ sec=25, msec=396
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1468 @ sec=25, msec=413
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 734 @ sec=25, msec=413
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1469 @ sec=25, msec=431
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1470 @ sec=25, msec=448
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 735 @ sec=25, msec=448
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 245 @ sec=25, msec=448
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 245 @ sec=25, msec=448
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 245 @ sec=25, msec=448
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1471 @ sec=25, msec=465
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1472 @ sec=25, msec=483
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 736 @ sec=25, msec=483
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1473 @ sec=25, msec=499
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1474 @ sec=25, msec=516
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 737 @ sec=25, msec=516
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1475 @ sec=25, msec=533
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1476 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 738 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 246 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 246 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 123 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 246 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 123 @ sec=25, msec=550
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1477 @ sec=25, msec=566
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1478 @ sec=25, msec=583
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 739 @ sec=25, msec=583
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1479 @ sec=25, msec=600
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1480 @ sec=25, msec=617
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 740 @ sec=25, msec=617
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1481 @ sec=25, msec=634
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1482 @ sec=25, msec=650
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 741 @ sec=25, msec=650
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 247 @ sec=25, msec=650
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 247 @ sec=25, msec=650
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 247 @ sec=25, msec=650
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1483 @ sec=25, msec=667
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1484 @ sec=25, msec=685
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 742 @ sec=25, msec=685
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1485 @ sec=25, msec=702
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1486 @ sec=25, msec=718
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 743 @ sec=25, msec=718
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1487 @ sec=25, msec=735
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1488 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 744 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 248 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 248 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 124 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 248 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 124 @ sec=25, msec=752
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1489 @ sec=25, msec=769
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1490 @ sec=25, msec=785
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 745 @ sec=25, msec=785
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1491 @ sec=25, msec=802
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1492 @ sec=25, msec=819
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 746 @ sec=25, msec=819
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1493 @ sec=25, msec=836
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1494 @ sec=25, msec=853
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 747 @ sec=25, msec=853
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 249 @ sec=25, msec=853
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 249 @ sec=25, msec=853
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 249 @ sec=25, msec=853
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1495 @ sec=25, msec=869
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1496 @ sec=25, msec=887
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 748 @ sec=25, msec=887
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1497 @ sec=25, msec=904
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1498 @ sec=25, msec=920
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 749 @ sec=25, msec=921
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1499 @ sec=25, msec=937
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1500 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 750 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 250 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 250 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 125 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 250 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 125 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 25 @ sec=25, msec=954
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1501 @ sec=25, msec=971
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1502 @ sec=25, msec=988
Dec  6 10:15:45 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 751 @ sec=25, msec=989
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1503 @ sec=26, msec=5
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1504 @ sec=26, msec=23
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 752 @ sec=26, msec=23
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1505 @ sec=26, msec=41
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1506 @ sec=26, msec=57
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 753 @ sec=26, msec=57
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 251 @ sec=26, msec=57
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 251 @ sec=26, msec=57
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 251 @ sec=26, msec=57
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1507 @ sec=26, msec=74
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1508 @ sec=26, msec=92
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 754 @ sec=26, msec=92
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1509 @ sec=26, msec=109
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1510 @ sec=26, msec=126
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 755 @ sec=26, msec=126
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1511 @ sec=26, msec=143
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1512 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 756 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 252 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 252 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 126 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 252 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 126 @ sec=26, msec=160
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1513 @ sec=26, msec=177
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1514 @ sec=26, msec=193
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 757 @ sec=26, msec=193
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1515 @ sec=26, msec=210
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1516 @ sec=26, msec=228
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 758 @ sec=26, msec=228
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1517 @ sec=26, msec=245
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1518 @ sec=26, msec=262
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 759 @ sec=26, msec=262
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 253 @ sec=26, msec=262
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 253 @ sec=26, msec=262
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 253 @ sec=26, msec=262
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1519 @ sec=26, msec=279
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1520 @ sec=26, msec=295
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 760 @ sec=26, msec=295
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1521 @ sec=26, msec=313
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1522 @ sec=26, msec=330
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 761 @ sec=26, msec=330
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1523 @ sec=26, msec=348
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1524 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 762 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 254 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 254 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 127 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 254 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 127 @ sec=26, msec=365
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1525 @ sec=26, msec=382
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1526 @ sec=26, msec=399
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 763 @ sec=26, msec=399
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1527 @ sec=26, msec=416
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1528 @ sec=26, msec=433
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 764 @ sec=26, msec=433
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1529 @ sec=26, msec=450
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1530 @ sec=26, msec=467
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 765 @ sec=26, msec=467
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 255 @ sec=26, msec=467
Dec  6 10:15:46 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 255 @ sec=26, msec=467
